Balanced,#Neurons,Activattion,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
1,45,tanh,0,0.15072463768115943,0.9783783783783784,0.8125,0.6495215311004785,0.254278728606357,0.7807332854061827,64,836,52,12,293,543,0.6611111111111111,0.7310107655502394,0.7310107655502392
1,45,tanh,1,0.14285714285714285,0.9792060491493384,0.828125,0.6196172248803827,0.24367816091954023,0.7589743589743589,64,836,53,11,318,518,0.6344444444444445,0.7238711124401915,0.7238711124401913
1,45,tanh,2,0.13144329896907217,0.974609375,0.796875,0.59688995215311,0.2256637168141593,0.7403560830860534,64,836,51,13,337,499,0.6111111111111112,0.6968824760765551,0.6968824760765551
1,45,tanh,3,0.12790697674418605,0.9808510638297873,0.859375,0.5514354066985646,0.22267206477732793,0.7059724349157734,64,836,55,9,375,461,0.5733333333333334,0.7054052033492823,0.7054052033492824
1,45,tanh,4,0.11494252873563218,0.9894179894179894,0.9375,0.4473684210526316,0.204778156996587,0.6161449752883031,64,836,60,4,462,374,0.4822222222222222,0.6924342105263157,0.6924342105263158
1,45,tanh,5,0.14016172506738545,0.9773156899810964,0.8125,0.618421052631579,0.23908045977011494,0.7575091575091576,64,836,52,12,319,517,0.6322222222222222,0.7154605263157896,0.7154605263157895
1,45,tanh,6,0.11089494163424124,0.9818652849740933,0.890625,0.4533492822966507,0.19723183391003457,0.6202945990180033,64,836,57,7,457,379,0.48444444444444446,0.6719871411483254,0.6719871411483254
1,45,tanh,7,0.1111111111111111,0.9841269841269841,0.90625,0.4449760765550239,0.1979522184300341,0.6128500823723229,64,836,58,6,464,372,0.4777777777777778,0.675613038277512,0.675613038277512
1,45,tanh,8,0.14285714285714285,0.9825242718446602,0.859375,0.6052631578947368,0.24498886414253898,0.7490747594374537,64,836,55,9,330,506,0.6233333333333333,0.7323190789473684,0.7323190789473684
1,45,tanh,9,0.13993174061433447,0.9621087314662273,0.640625,0.6985645933014354,0.2296918767507003,0.8094248094248094,64,836,41,23,252,584,0.6944444444444444,0.6695947966507176,0.6695947966507176
0,45,tanh,0,0.3508771929824561,0.9557774607703281,0.17699115044247787,0.9819247679531021,0.2352941176470588,0.9686746987951808,113,2047,20,93,37,2010,0.9398148148148148,0.5794579591977901,0.57945795919779
0,45,tanh,1,0.3188405797101449,0.9588713534194165,0.2037037037037037,0.9770955165692008,0.2485875706214689,0.9678976587014242,108,2052,22,86,47,2005,0.9384259259259259,0.5903996101364523,0.5903996101364523
0,45,tanh,2,0.38461538461538464,0.956831119544592,0.18018018018018017,0.984382625671059,0.24539877300613494,0.9704113543420736,111,2049,20,91,32,2017,0.9430555555555555,0.5822814029256196,0.5822814029256196
0,45,tanh,3,0.45,0.9546728971962617,0.08490566037735849,0.9946445959104186,0.14285714285714285,0.9742489270386266,106,2054,9,97,11,2043,0.95,0.5397751281438886,0.5397751281438885
0,45,tanh,4,0.3375,0.9600961538461539,0.24545454545454545,0.9741463414634146,0.28421052631578947,0.9670702179176756,110,2050,27,83,53,1997,0.937037037037037,0.60980044345898,0.6098004434589801
0,45,tanh,5,0.3728813559322034,0.9562113279390766,0.19298245614035087,0.9819159335288368,0.2543352601156069,0.9688931757897276,114,2046,22,92,37,2009,0.9402777777777778,0.5874491948345938,0.5874491948345939
0,45,tanh,6,0.3389830508474576,0.9576392194193242,0.1834862385321101,0.9809848854217454,0.2380952380952381,0.9691714836223507,109,2051,20,89,39,2012,0.9407407407407408,0.5822355619769277,0.5822355619769277
0,45,tanh,7,0.3170731707317073,0.9610202117420596,0.24299065420560748,0.9727228446176327,0.2751322751322751,0.9668361171629146,107,2053,26,81,56,1997,0.9365740740740741,0.6078567494116202,0.60785674941162
0,45,tanh,8,0.3684210526315789,0.9514245679588977,0.06306306306306306,0.9941434846266471,0.10769230769230768,0.9723150357995226,111,2049,7,104,12,2037,0.9462962962962963,0.5286032738448552,0.5286032738448551
0,45,tanh,9,0.36363636363636365,0.9555765595463138,0.14545454545454545,0.9863414634146341,0.2077922077922078,0.970715314450312,110,2050,16,94,28,2022,0.9435185185185185,0.5658980044345898,0.5658980044345898
1,60,tanh,0,0.1134453781512605,0.9764150943396226,0.84375,0.49521531100478466,0.19999999999999998,0.6571428571428571,64,836,54,10,422,414,0.52,0.6694826555023923,0.6694826555023923
1,60,tanh,1,0.10286677908937605,0.990228013029316,0.953125,0.36363636363636365,0.1856925418569254,0.531933508311461,64,836,61,3,532,304,0.40555555555555556,0.6583806818181819,0.6583806818181819
1,60,tanh,2,0.11956521739130435,0.9795454545454545,0.859375,0.5155502392344498,0.20992366412213742,0.6755485893416928,64,836,55,9,405,431,0.54,0.6874626196172249,0.6874626196172249
1,60,tanh,3,0.10676156583629894,0.9881656804733728,0.9375,0.39952153110047844,0.19169329073482425,0.5689948892674617,64,836,60,4,502,334,0.43777777777777777,0.6685107655502392,0.6685107655502392
1,60,tanh,4,0.13253012048192772,0.9814432989690721,0.859375,0.569377990430622,0.22964509394572027,0.720666161998486,64,836,55,9,360,476,0.59,0.714376495215311,0.714376495215311
1,60,tanh,5,0.10968921389396709,0.9886685552407932,0.9375,0.41746411483253587,0.19639934533551553,0.5870479394449116,64,836,60,4,487,349,0.45444444444444443,0.6774820574162679,0.6774820574162679
1,60,tanh,6,0.13855421686746988,0.9683098591549296,0.71875,0.6578947368421053,0.23232323232323235,0.7834757834757836,64,836,46,18,286,550,0.6622222222222223,0.6883223684210527,0.6883223684210527
1,60,tanh,7,0.15193370165745856,0.983271375464684,0.859375,0.6327751196172249,0.2582159624413146,0.770014556040757,64,836,55,9,307,529,0.6488888888888888,0.7460750598086124,0.7460750598086124
1,60,tanh,8,0.15333333333333332,0.97,0.71875,0.6961722488038278,0.25274725274725274,0.8105849582172702,64,836,46,18,254,582,0.6977777777777778,0.7074611244019139,0.7074611244019139
1,60,tanh,9,0.0967741935483871,0.9857142857142858,0.9375,0.33014354066985646,0.1754385964912281,0.49462365591397844,64,836,60,4,560,276,0.37333333333333335,0.6338217703349283,0.6338217703349283
0,60,tanh,0,0.46153846153846156,0.951560316721006,0.05454545454545454,0.9965853658536585,0.0975609756097561,0.9735525375268048,110,2050,6,104,7,2043,0.9486111111111111,0.5255654101995565,0.5255654101995566
0,60,tanh,1,0.42105263157894735,0.952358710882765,0.07272727272727272,0.9946341463414634,0.12403100775193797,0.9730374612264376,110,2050,8,102,11,2039,0.9476851851851852,0.5336807095343681,0.5336807095343681
0,60,tanh,2,0.6,0.9502325581395349,0.05309734513274336,0.9980459208597948,0.0975609756097561,0.9735525375268048,113,2047,6,107,4,2043,0.9486111111111111,0.5255716329962691,0.5255716329962691
0,60,tanh,3,0.3902439024390244,0.9556394525719679,0.14545454545454545,0.9878048780487805,0.21192052980132453,0.9714559846485967,110,2050,16,94,25,2025,0.9449074074074074,0.566629711751663,0.566629711751663
0,60,tanh,4,0.4117647058823529,0.9524031731217919,0.06422018348623854,0.9951243295953194,0.11111111111111112,0.9732951835956128,109,2051,7,102,10,2041,0.9481481481481482,0.529672256540779,0.529672256540779
0,60,tanh,5,0.5,0.9514472455648926,0.07964601769911504,0.9956033219345384,0.13740458015267176,0.9730245882072093,113,2047,9,104,9,2038,0.9476851851851852,0.5376246698168267,0.5376246698168267
0,60,tanh,6,0.37037037037037035,0.9586894586894587,0.18691588785046728,0.9834388699464198,0.24844720496894407,0.9709064679009378,107,2053,20,87,34,2019,0.9439814814814815,0.5851773788984436,0.5851773788984436
0,60,tanh,7,0.45161290322580644,0.9558478158759981,0.12962962962962962,0.9917153996101364,0.2014388489208633,0.9734513274336284,108,2052,14,94,17,2035,0.9486111111111111,0.560672514619883,0.560672514619883
0,60,tanh,8,0.3880597014925373,0.959866220735786,0.23636363636363636,0.98,0.2937853107344633,0.9698286265990828,110,2050,26,84,41,2009,0.9421296296296297,0.6081818181818182,0.6081818181818182
0,60,tanh,9,0.4594594594594595,0.9547809703250117,0.1504424778761062,0.9902296042989741,0.2266666666666667,0.9721822541966427,113,2047,17,96,20,2027,0.9462962962962963,0.5703360410875402,0.5703360410875402
1,75,tanh,0,0.16015625,0.9642857142857143,0.640625,0.742822966507177,0.25625,0.8391891891891893,64,836,41,23,215,621,0.7355555555555555,0.6917239832535885,0.6917239832535885
1,75,tanh,1,0.10968921389396709,0.9886685552407932,0.9375,0.41746411483253587,0.19639934533551553,0.5870479394449116,64,836,60,4,487,349,0.45444444444444443,0.6774820574162679,0.6774820574162679
1,75,tanh,2,0.1421188630490956,0.9824561403508771,0.859375,0.6028708133971292,0.2439024390243902,0.7472201630837658,64,836,55,9,332,504,0.6211111111111111,0.7311229066985647,0.7311229066985646
1,75,tanh,3,0.2081447963800905,0.9734904270986745,0.71875,0.7906698564593302,0.32280701754385965,0.8726072607260728,64,836,46,18,175,661,0.7855555555555556,0.7547099282296651,0.7547099282296651
1,75,tanh,4,0.16417910447761194,0.9683544303797469,0.6875,0.7320574162679426,0.26506024096385544,0.8337874659400546,64,836,44,20,224,612,0.7288888888888889,0.7097787081339713,0.7097787081339713
1,75,tanh,5,0.14249363867684478,0.9842209072978304,0.875,0.59688995215311,0.2450765864332604,0.7431124348473567,64,836,56,8,337,499,0.6166666666666667,0.7359449760765551,0.7359449760765551
1,75,tanh,6,0.16593886462882096,0.9612518628912071,0.59375,0.7715311004784688,0.25938566552901027,0.8560053085600531,64,836,38,26,191,645,0.7588888888888888,0.6826405502392344,0.6826405502392344
1,75,tanh,7,0.1347517730496454,0.9853249475890985,0.890625,0.562200956937799,0.23408624229979463,0.7159177456207159,64,836,57,7,366,470,0.5855555555555556,0.7264129784688995,0.7264129784688995
1,75,tanh,8,0.1902439024390244,0.9640287769784173,0.609375,0.8014354066985646,0.28996282527881045,0.875244937949053,64,836,39,25,166,670,0.7877777777777778,0.7054052033492824,0.7054052033492824
1,75,tanh,9,0.12944162436548223,0.974308300395257,0.796875,0.5897129186602871,0.22270742358078602,0.7347242921013413,64,836,51,13,343,493,0.6044444444444445,0.6932939593301436,0.6932939593301435
0,75,tanh,0,0.37142857142857144,0.9567058823529412,0.12380952380952381,0.989294403892944,0.18571428571428572,0.9727272727272727,105,2055,13,92,22,2033,0.9472222222222222,0.5565519638512338,0.556551963851234
0,75,tanh,1,0.34375,0.9646317829457365,0.3113207547169811,0.9693281402142162,0.3267326732673267,0.9669742593491988,106,2054,33,73,63,1991,0.937037037037037,0.6403244474655987,0.6403244474655987
0,75,tanh,2,0.3888888888888889,0.954331450094162,0.12612612612612611,0.9892630551488532,0.19047619047619047,0.971483345315121,111,2049,14,97,22,2027,0.9449074074074074,0.5576945906374896,0.5576945906374897
0,75,tanh,3,0.35714285714285715,0.9512195121951219,0.08771929824561403,0.9912023460410557,0.1408450704225352,0.9707994255624701,114,2046,10,104,18,2028,0.9435185185185185,0.5394608221433349,0.5394608221433349
0,75,tanh,4,0.47368421052631576,0.9551611396543671,0.08571428571428572,0.9951338199513382,0.14516129032258066,0.9747378455672069,105,2055,9,96,10,2045,0.950925925925926,0.5404240528328119,0.540424052832812
0,75,tanh,5,0.37037037037037035,0.9586894586894587,0.18691588785046728,0.9834388699464198,0.24844720496894407,0.9709064679009378,107,2053,20,87,34,2019,0.9439814814814815,0.5851773788984436,0.5851773788984436
0,75,tanh,6,0.35135135135135137,0.9538389072067829,0.11711711711711711,0.9882869692532943,0.17567567567567569,0.970757430488974,111,2049,13,98,24,2025,0.9435185185185185,0.5527020431852057,0.5527020431852057
0,75,tanh,7,0.35294117647058826,0.9501411100658513,0.1016949152542373,0.9892262487757101,0.15789473684210525,0.9692898272552783,118,2042,12,106,22,2020,0.9407407407407408,0.5454605820149736,0.5454605820149737
0,75,tanh,8,0.34444444444444444,0.9618357487922705,0.2818181818181818,0.9712195121951219,0.30999999999999994,0.966504854368932,110,2050,31,79,59,1991,0.9361111111111111,0.6265188470066518,0.6265188470066518
0,75,tanh,9,0.375,0.958969465648855,0.21818181818181817,0.9804878048780488,0.27586206896551724,0.9696092619392186,110,2050,24,86,40,2010,0.9416666666666667,0.5993348115299335,0.5993348115299335
